https://www.youtube.com/watch?v=eeoeSRprXLo,LeBron James' Top 10 Plays of the 2016-2017 NBA Season,135996,https://i.ytimg.com/vi/eeoeSRprXLo/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBRvJNViF64iuQp6rCxRJkIAIZsGw,2:57,2일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=poBJfpN_3WM,Miami Heat's Top 10 Plays of the 2016-2017 NBA Season,56057,https://i.ytimg.com/vi/poBJfpN_3WM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCisB4CnfDRJjD2UvLRlENNtRJsYA,2:27,3일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=yM0VqUAcxyo,New York Knicks' Top 10 Plays of the 2016-2017 NBA Season,101458,https://i.ytimg.com/vi/yM0VqUAcxyo/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDodUwjsNZI64jJiq51jR_uqLOC2A,3:22,3일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=rWGH9k9-rl8,All-Access: NBA Africa Game 2017,23165,https://i.ytimg.com/vi/rWGH9k9-rl8/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDKiXcLsHzeRahogjrKEcBM1_Xopw,2:27,4일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=dQO7Qf8uUVw,Charlotte Hornets' Top 10 Plays of the 2016-2017 NBA Season,37907,https://i.ytimg.com/vi/dQO7Qf8uUVw/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDeiLQ84DG8wvrasH5HFAUuxmZ45g,2:16,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=fRNnNUDN6i0,Top 5 Plays of the Day: NBA Africa Game 2017,45098,https://i.ytimg.com/vi/fRNnNUDN6i0/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBbayFJ4pesqyWTelbQajLhKFXjDQ,0:50,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=o-CDN8zC4As,Best of Team Africa From NBA Africa Game 2017,21027,https://i.ytimg.com/vi/o-CDN8zC4As/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLASOV3g-xYzeuMkVxgaHndIJljoWQ,4:02,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=-E2vD1DWO1A,Best of Team World from NBA Africa Game 2017,27895,https://i.ytimg.com/vi/-E2vD1DWO1A/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCGbzRBKYLUwYzk1ZcEHul6YP7zuQ,4:16,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=j9xafW3fFCY,NBA Africa Game 2017 Charity Moment,12616,https://i.ytimg.com/vi/j9xafW3fFCY/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDDj6VOYDyGjBpyUpRLM9OMGywxpA,7:34,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=-WMU4m_XMh4,NBA Africa MVP Victor Oladipo Postgame Interview with Chiney Ogwumike,13025,https://i.ytimg.com/vi/-WMU4m_XMh4/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDR8MZer2eaTbwxYgU0ffuyap9CKA,1:22,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=bMsc058Z3pU,Best of NBA Africa Game 2017 MVP Victor Oladipo,15539,https://i.ytimg.com/vi/bMsc058Z3pU/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBL20UaWucQoJhEt-d_eQghL1LBFg,2:35,5일 전
video_link,title,hits,img_link,play_time,updated_time
